movie_id,title,genres,vote_average,vote_count
14396,Code Name: The Cleaner,"['Action', 'Comedy', 'Crime']",4.7,78
15673,Connie and Carla,['Comedy'],6.4,24
42618,Sweet Charity,"['Comedy', 'Drama', 'Music', 'Romance']",6.5,15
171274,Inherent Vice,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",6.5,833
24432,Doogal,['Family'],3.2,18
109417,Battle of the Year,"['Music', 'Drama']",5.9,88
13948,An American Carol,"['Comedy', 'Fantasy']",4.1,20
106747,Machete Kills,"['Action', 'Crime', 'Thriller']",5.3,631
10929,Willard,['Horror'],5.8,82
14220,Strange Wilderness,['Comedy'],4.7,69
46435,Topsy-Turvy,"['Comedy', 'Drama', 'Music']",6.7,41
256962,Little Boy,"['Comedy', 'Drama', 'War']",7,185
48231,A Dangerous Method,"['Drama', 'Thriller']",6.2,571
3509,A Scanner Darkly,"['Animation', 'ScienceFiction', 'Thriller']",6.8,532
82684,Chasing Mavericks,['Drama'],7,216
12142,Alone in the Dark,"['Action', 'Fantasy', 'Horror', 'Thriller']",3.1,173
23367,Bandslam,"['Comedy', 'Drama', 'Family', 'Music']",5.4,126
10740,Birth,"['Drama', 'Mystery', 'Thriller']",5.9,179
241239,A Most Violent Year,"['Crime', 'Drama', 'Thriller']",6.5,546
14582,Passchendaele,"['Drama', 'Romance', 'War', 'History']",6.3,26
14914,Flash of Genius,['Drama'],6.3,59
3902,I'm Not There.,"['Drama', 'Music']",6.6,195
77948,The Cold Light of Day,"['Action', 'Thriller']",4.8,271
21755,The Brothers Bloom,"['Adventure', 'Comedy', 'Drama', 'Romance']",6.8,203
4960,"Synecdoche, New York",['Drama'],7.4,278
128,Princess Mononoke,"['Adventure', 'Fantasy', 'Animation']",8.2,1983
14652,Bon voyage,"['Comedy', 'Drama', 'Foreign']",5.7,20
40932,Can't Stop the Music,"['Comedy', 'Music']",4.9,9
16608,The Proposition,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",7.1,218
334531,My All American,['Drama'],6.8,36
32316,Marci X,['Comedy'],3.3,12
7299,Equilibrium,"['Action', 'ScienceFiction', 'Thriller']",6.9,1552
13405,The Children of Huang Shi,"['Drama', 'War']",6.5,52
19457,The Yards,"['Drama', 'Action', 'Thriller', 'Crime']",6,97
112937,The Oogieloves in the Big Balloon Adventure,['Family'],2.2,8
314385,By the Sea,"['Drama', 'Romance']",5.4,156
8953,Steamboy,"['Animation', 'Fantasy', 'ScienceFiction']",6.4,102
29078,The Game of Their Lives,['Drama'],5.8,14
46503,All Good Things,"['Drama', 'Mystery', 'Thriller', 'Crime', 'Romance']",5.9,286
10448,Rapa Nui,['Adventure'],6.2,33
13688,CJ7,"['Comedy', 'Drama', 'Family', 'Fantasy', 'ScienceFiction']",6.1,107
10353,The Visitors II: The Corridors of Time,"['Comedy', 'Fantasy']",5.8,221
43935,Dylan Dog: Dead of Night,"['Action', 'Comedy', 'Horror', 'Mystery', 'ScienceFiction', 'Thriller']",4.5,139
11458,People I Know,"['Drama', 'Thriller']",5.5,48
44638,The Tempest,"['Drama', 'Fantasy']",6,31
241257,Regression,"['Horror', 'Mystery', 'Thriller']",5.3,585
14538,Three Kingdoms: Resurrection of the Dragon,"['Action', 'History', 'Drama']",6.6,35
13250,Butterfly on a Wheel,"['Crime', 'Drama', 'Thriller']",6.3,130
133931,Zambezia,"['Comedy', 'Animation', 'Adventure', 'Family']",5.3,68
280871,Ramanujan,"['Drama', 'History']",5,3
239897,Dwegons,['Animation'],0.5,1
184341,Hands of Stone,['Drama'],6.1,109
334074,Survivor,['Thriller'],5.4,404
199373,The Frozen Ground,"['Thriller', 'Crime']",6.1,465
14202,The Painted Veil,"['Drama', 'Romance']",7.1,312
6968,The Baader Meinhof Complex,"['Action', 'Crime', 'Drama', 'History', 'Thriller']",7.1,157
581,Dances with Wolves,"['Adventure', 'Drama', 'Western']",7.6,1046
52449,Bad Teacher,['Comedy'],5.4,1584
12150,Sea of Love,"['Drama', 'Crime', 'Mystery']",6.7,141
11247,A Cinderella Story,['Comedy'],6.1,713
4232,Scream,"['Crime', 'Horror', 'Mystery']",7,1476
9378,Thir13en Ghosts,"['Horror', 'Thriller']",5.4,440
694,The Shining,"['Horror', 'Thriller']",8.1,3757
105,Back to the Future,"['Adventure', 'Comedy', 'ScienceFiction', 'Family']",8,6079
11377,House on Haunted Hill,"['Horror', 'Mystery', 'Thriller']",5.5,209
26367,I Can Do Bad All By Myself,"['Drama', 'Comedy']",6,40
385383,Fight Valley,"['Action', 'Drama']",3.9,8
41210,The Switch,"['Comedy', 'Romance', 'Drama']",5.9,583
12090,Just Married,['Comedy'],5.3,404
62630,The Devil's Double,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",6.5,208
16110,Thomas and the Magic Railroad,"['Animation', 'Drama', 'Family', 'ScienceFiction']",4.6,8
29427,The Crazies,"['Mystery', 'Horror', 'Action']",6.2,633
129,Spirited Away,"['Fantasy', 'Adventure', 'Animation', 'Family']",8.3,3840
244114,Firestorm,"['Action', 'Crime']",5.9,43
2669,The Bounty,"['Action', 'Drama', 'History']",6.5,108
203833,The Book Thief,['Drama'],7.4,1486
13523,Sex Drive,"['Comedy', 'Adventure', 'Romance']",6,342
25195,Leap Year,"['Romance', 'Comedy']",6.4,465
17277,The Fall of the Roman Empire,"['Drama', 'History']",6,33
50725,Take Me Home Tonight,"['Comedy', 'Drama', 'Romance']",6.2,208
82631,Won't Back Down,['Drama'],5.8,40
73191,The Nutcracker,"['Family', 'Fantasy', 'Music']",5.6,5
22479,Kansas City,"['Thriller', 'Drama', 'Music', 'Crime']",6.1,12
340611,Indignation,['Drama'],6.8,69
10065,The Amityville Horror,"['Horror', 'Thriller', 'Drama']",6,588
2757,Adaptation.,"['Comedy', 'Crime', 'Drama']",7.3,638
11683,Land of the Dead,['Horror'],6,381
244339,Out of Inferno,['Action'],5.8,11
1878,Fear and Loathing in Las Vegas,"['Adventure', 'Drama', 'Comedy']",7.2,1301
23082,The Invention of Lying,"['Comedy', 'Romance', 'Fantasy']",6,518
195589,Neighbors,['Comedy'],6.2,2713
854,The Mask,"['Romance', 'Comedy', 'Crime', 'Fantasy']",6.6,2472
2280,Big,"['Fantasy', 'Drama', 'Comedy', 'Romance', 'Family']",6.9,993
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,['Comedy'],6.5,1579
8835,Legally Blonde,['Comedy'],6.1,882
157,Star Trek III: The Search for Spock,"['ScienceFiction', 'Action', 'Adventure', 'Thriller']",6.4,434
8643,The Exorcism of Emily Rose,"['Crime', 'Drama', 'Horror', 'Thriller']",6.3,659
10402,Deuce Bigalow: Male Gigolo,['Comedy'],5.5,308
218043,Left Behind,"['Thriller', 'Action', 'ScienceFiction']",3.7,392
9043,The Family Stone,"['Comedy', 'Drama', 'Romance']",6.2,249
21301,Barbershop 2:  Back in Business,"['Comedy', 'Drama']",5.6,74
10147,Bad Santa,"['Drama', 'Comedy', 'Crime']",6.5,656
816,Austin Powers: International Man of Mystery,"['ScienceFiction', 'Comedy', 'Crime']",6.5,1013
302688,My Big Fat Greek Wedding 2,"['Romance', 'Comedy', 'Family']",5.5,322
60307,Diary of a Wimpy Kid: Rodrick Rules,"['Family', 'Comedy']",6.3,238
106,Predator,"['ScienceFiction', 'Action', 'Adventure', 'Thriller']",7.3,2093
279,Amadeus,"['Drama', 'History', 'Music']",7.8,1076
8617,Prom Night,"['Crime', 'Horror']",4.8,167
10625,Mean Girls,['Comedy'],6.9,2320
10934,Under the Tuscan Sun,"['Comedy', 'Drama', 'Romance']",6.4,172
5279,Gosford Park,"['Drama', 'Mystery', 'Thriller']",6.8,246
10013,Peggy Sue Got Married,"['Comedy', 'Drama', 'Fantasy', 'Romance']",5.9,136
194662,Birdman,"['Drama', 'Comedy']",7.4,4535
160588,Blue Jasmine,"['Comedy', 'Drama']",7,1098
9829,United 93,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",6.9,367
10028,Honey,"['Romance', 'Music', 'Family']",6,303
10535,Spy Hard,"['Action', 'Comedy']",4.9,147
790,The Fog,['Horror'],6.4,311
43959,Soul Surfer,"['Action', 'Drama']",6.9,342
10364,Catch-22,"['War', 'Comedy', 'Drama']",6.7,72
16991,Observe and Report,"['Comedy', 'Crime', 'Drama']",5.6,225
9610,Conan the Destroyer,"['Adventure', 'Fantasy', 'Action']",5.8,383
1578,Raging Bull,['Drama'],7.7,938
25643,Love Happens,"['Drama', 'Romance']",5.6,180
11904,Young Sherlock Holmes,"['Action', 'Adventure', 'Crime', 'Drama', 'Family', 'Mystery', 'Thriller']",6.7,167
28665,Fame,"['Music', 'Comedy', 'Drama', 'Romance']",5.5,135
44115,127 Hours,"['Adventure', 'Drama', 'Thriller']",7,2606
10569,Small Time Crooks,"['Action', 'Comedy', 'Crime']",6.4,155
10560,Center Stage,"['Drama', 'Music']",6.8,90
333348,Love the Coopers,"['Comedy', 'Family']",5.4,167
20483,Catch That Kid,"['Family', 'Action', 'Adventure']",4.9,76
11457,Life as a House,['Drama'],7.2,120
321697,Steve Jobs,"['Drama', 'History']",6.8,1573
19840,"I Love You, Beth Cooper","['Comedy', 'Romance']",5.1,197
22327,Youth in Revolt,"['Drama', 'Comedy', 'Romance']",5.9,319
38665,The Legend of the Lone Ranger,"['Action', 'Adventure', 'Romance', 'Western']",3.7,14
2575,The Tailor of Panama,"['Drama', 'Thriller']",6.2,92
11644,Blow Out,"['Drama', 'Mystery', 'Thriller']",7.3,236
146227,Getaway,"['Action', 'Crime']",4.9,246
68924,The Ice Storm,['Drama'],6.9,176
253235,And So It Goes,"['Comedy', 'Drama', 'Romance']",5.7,164
22102,Troop Beverly Hills,"['Adventure', 'Comedy', 'Family']",5.6,56
18701,Being Julia,"['Comedy', 'Drama', 'Romance']",6.4,23
10068,Nine 1/2 Weeks,"['Drama', 'Romance']",5.8,177
848,Dragonslayer,['Fantasy'],6.5,67
36811,The Last Station,"['Drama', 'Romance']",6.7,55
522,Ed Wood,"['Comedy', 'Drama', 'History']",7.3,630
130150,Labor Day,['Drama'],6.7,299
12246,Mongol: The Rise of Genghis Khan,['History'],6.5,158
13809,RockNRolla,"['Action', 'Crime', 'Thriller']",6.9,836
27380,Megaforce,"['Adventure', 'Action', 'ScienceFiction']",3.5,15
10549,Hamlet,['Drama'],7.3,117
33870,Mao's Last Dancer,"['Drama', 'Romance']",6.8,28
245703,Midnight Special,"['Adventure', 'Drama', 'ScienceFiction']",6.2,694
10739,Anything Else,"['Comedy', 'Romance']",6.2,149
127560,The Railway Man,"['Drama', 'History']",6.7,273
37903,The White Ribbon,"['Crime', 'Drama', 'Mystery']",7.2,255
396152,Restoration,['Horror'],5.3,11
10017,The Wraith,"['Romance', 'ScienceFiction', 'Horror', 'Action', 'Crime']",5.9,108
11468,Salton Sea,"['Drama', 'Mystery', 'Thriller']",7,104
193613,Metallica: Through the Never,['Music'],6.7,83
17436,The Informers,['Drama'],4.4,60
43434,Carlos,"['Crime', 'Drama', 'Thriller', 'History']",6.7,50
31166,I Come with the Rain,"['Thriller', 'Drama']",5.6,20
69848,One Man's Hero,"['Western', 'Action', 'Drama', 'History']",9.3,2
8408,Day of the Dead,"['Horror', 'ScienceFiction']",6.9,270
332411,I Am Wrath,"['Action', 'Crime', 'Drama', 'Thriller']",4.5,179
9389,Renaissance,"['Action', 'Animation', 'ScienceFiction']",6.7,77
9626,Red Sonja,"['Adventure', 'Fantasy', 'Action']",5,206
75638,Red Lights,['Thriller'],6,376
8363,Superbad,['Comedy'],7,2100
15670,Madea Goes to Jail,"['Comedy', 'Crime', 'Drama']",6.4,52
290555,Wolves,"['Horror', 'Action']",5.7,82
8328,Step Up 2: The Streets,"['Music', 'Drama', 'Romance']",6.5,640
10982,Hoodwinked!,"['Animation', 'Comedy', 'Family']",5.9,479
205,Hotel Rwanda,"['Drama', 'History', 'War']",7.5,793
1620,Hitman,"['Action', 'Crime', 'Drama', 'Thriller']",5.9,966
175541,Black Nativity,"['Drama', 'Music']",5.8,16
241254,The Prince,"['Thriller', 'Action']",4.6,218
31932,City of Ghosts,['Thriller'],5.4,18
1933,The Others,"['Horror', 'Drama', 'Mystery', 'Thriller']",7.4,1660
679,Aliens,"['Horror', 'Action', 'Thriller', 'ScienceFiction']",7.7,3220
11113,My Fair Lady,"['Drama', 'Family', 'Music', 'Romance']",7.4,352
3597,I Know What You Did Last Summer,"['Horror', 'Thriller', 'Mystery']",5.6,687
193893,Let's Be Cops,['Comedy'],6.4,1219
9675,Sideways,"['Comedy', 'Drama', 'Romance']",6.9,478
9988,Beerfest,['Comedy'],5.8,172
948,Halloween,"['Horror', 'Thriller']",7.4,1035
21765,Good Boy!,"['Comedy', 'Family', 'ScienceFiction']",4.7,30
146304,The Best Man Holiday,['Comedy'],6.7,110
7516,Smokin' Aces,"['Action', 'Comedy', 'Crime', 'Thriller']",6.4,534
41439,Saw: The Final Chapter,"['Horror', 'Crime']",5.8,730
2752,40 Days and 40 Nights,"['Comedy', 'Romance']",5.2,297
9429,A Night at the Roxbury,['Comedy'],5.9,198
38117,Beastly,"['Drama', 'Fantasy', 'Romance']",6,849
9792,The Hills Have Eyes,"['Horror', 'Thriller']",6.1,705
13778,Dickie Roberts: Former Child Star,['Comedy'],5.1,64
228203,"McFarland, USA",['Drama'],7.4,213
41382,Lottery Ticket,['Comedy'],5.6,54
13960,ATL,['Drama'],6,32
114150,Pitch Perfect,"['Comedy', 'Music', 'Romance']",7.3,2247
26602,Summer Catch,"['Drama', 'Comedy', 'Romance']",4.8,63
10223,A Simple Plan,"['Drama', 'Crime', 'Thriller']",6.9,187
16028,They,"['Horror', 'Thriller']",4.6,74
15639,Larry the Cable Guy: Health Inspector,['Comedy'],3.3,17
16112,The Adventures of Elmo in Grouchland,['Family'],6.3,14
26390,Brooklyn's Finest,"['Crime', 'Drama', 'Thriller']",6.2,293
27759,55 Days at Peking,"['Action', 'Drama', 'History']",6.3,36
109428,Evil Dead,['Horror'],6.4,1723
23049,My Life in Ruins,"['Comedy', 'Romance']",5.6,101
9310,American Dreamz,"['Comedy', 'Drama', 'Family']",4.9,95
11411,Superman IV: The Quest for Peace,"['Action', 'Adventure', 'ScienceFiction']",4.1,318
16988,How She Move,['Drama'],3,6
7304,Running Scared,"['Action', 'Crime', 'Drama', 'Thriller']",7,331
24747,Bobby Jones: Stroke of Genius,['Drama'],5.5,19
58048,Shanghai Surprise,['Adventure'],2.9,15
1491,The Illusionist,"['Fantasy', 'Drama', 'Thriller', 'Romance']",7.1,1615
2989,Roar,"['Adventure', 'Thriller']",5.6,19
10629,Veronica Guerin,"['Drama', 'Crime', 'Thriller']",6.8,59
255343,Escobar: Paradise Lost,"['Thriller', 'Romance']",6.1,271
4723,Southland Tales,"['Action', 'Adventure', 'Comedy', 'Drama', 'ScienceFiction', 'Thriller']",5.2,153
10800,Dragon Hunters,"['Animation', 'Family']",6.5,129
25763,Damnation Alley,"['Action', 'Adventure', 'ScienceFiction']",5,27
79694,The Apparition,"['Horror', 'Thriller']",4.5,140
4032,My Girl,"['Comedy', 'Drama', 'Family']",7,428
18615,Fur: An Imaginary Portrait of Diane Arbus,"['Drama', 'Mystery', 'Romance']",5.8,73
10673,Wall Street,"['Crime', 'Drama']",7,546
4584,Sense and Sensibility,"['Drama', 'Romance']",7.2,352
2977,Becoming Jane,"['Drama', 'Romance']",6.9,317
10760,Sydney White,['Comedy'],6,236
11093,House of Sand and Fog,['Drama'],7,199
207,Dead Poets Society,['Drama'],8.1,2705
8467,Dumb and Dumber,['Comedy'],6.5,1859
639,When Harry Met Sally...,"['Comedy', 'Romance', 'Drama']",7.3,950
24226,The Verdict,['Drama'],7.4,131
9285,Road Trip,"['Comedy', 'Adventure']",5.9,542
14709,Varsity Blues,"['Comedy', 'Drama', 'Romance']",6,122
74643,The Artist,"['Drama', 'Comedy', 'Romance']",7.3,1049
13788,The Unborn,"['Horror', 'Thriller', 'Mystery']",4.8,365
83666,Moonrise Kingdom,"['Comedy', 'Drama', 'Romance']",7.6,1662
10781,The Texas Chainsaw Massacre: The Beginning,['Horror'],5.9,402
318850,The Young Messiah,['Drama'],6.4,30
13908,The Master of Disguise,"['Comedy', 'Family']",3.7,78
1417,Pan's Labyrinth,"['Fantasy', 'Drama', 'War']",7.6,3041
39180,See Spot Run,"['Action', 'Comedy', 'Family']",4.8,44
16161,Baby Boy,"['Crime', 'Drama', 'Romance']",7.4,55
49950,The Roommate,"['Thriller', 'Drama', 'Horror']",5.3,224
10956,Joe Dirt,"['Mystery', 'Adventure', 'Comedy', 'Romance', 'Drama']",5.5,242
9594,Double Impact,"['Thriller', 'Action', 'Crime', 'Drama']",5.3,215
4638,Hot Fuzz,"['Crime', 'Action', 'Comedy']",7.4,2199
13972,The Women,"['Comedy', 'Drama', 'Romance']",4.6,96
5038,Vicky Cristina Barcelona,"['Drama', 'Romance']",6.7,1020
13491,Arn: The Knight Templar,"['Action', 'Adventure', 'Drama', 'Romance']",6.4,76
10571,Boys and Girls,"['Comedy', 'Drama', 'Romance']",5.4,103
10994,White Oleander,['Drama'],7.2,108
19994,Jennifer's Body,"['Comedy', 'Horror']",5.3,837
25166,Drowning Mona,"['Comedy', 'Crime', 'Mystery']",5.4,43
30890,Radio Days,"['Comedy', 'Drama']",7,127
23169,Remember Me,"['Drama', 'Romance']",6.9,948
17403,How to Deal,"['Drama', 'Comedy', 'Romance']",5.7,42
12120,My Stepmother is an Alien,"['Comedy', 'ScienceFiction']",5.3,131
9800,Philadelphia,['Drama'],7.6,988
1090,The Thirteenth Floor,"['Thriller', 'ScienceFiction', 'Mystery']",6.8,378
18475,The Cookout,"['Comedy', 'Drama']",4.6,10
40160,Meteor,"['Action', 'ScienceFiction', 'Thriller']",5.1,36
18074,Duets,"['Comedy', 'Drama', 'Music']",5.5,34
9689,Hollywood Ending,"['Comedy', 'Drama']",6.4,113
9781,Detroit Rock City,"['Comedy', 'Music']",6.7,100
8009,Highlander,"['Adventure', 'Action', 'Fantasy']",6.8,624
3877,Things We Lost in the Fire,['Drama'],6.7,90
8854,Steel,"['ScienceFiction', 'Action', 'Adventure']",4.3,48
152599,The Immigrant,"['Drama', 'Romance']",6.2,250
18840,The White Countess,"['Drama', 'History', 'Family', 'Romance']",6.9,21
68727,Trance,"['Thriller', 'Crime', 'Drama', 'Mystery']",6.5,956
12657,Soul Plane,"['Romance', 'Comedy']",4.7,108
8265,Welcome to the Sticks,['Comedy'],6.8,615
12410,Good,['Drama'],6.3,29
34647,Enter the Void,"['Fantasy', 'Drama']",7.2,387
73935,Vamps,"['Comedy', 'Romance', 'Horror']",4.8,91
28178,Hachi: A Dog's Tale,"['Drama', 'Family']",7.7,1717
185567,Zulu,"['Crime', 'Drama', 'Thriller']",6.7,172
264656,The Homesman,"['Western', 'Drama']",6.4,258
35696,Juwanna Mann,"['Comedy', 'Drama']",4.2,20
16351,Ararat,"['War', 'Drama']",5.7,16
38717,Madison,"['Action', 'Adventure', 'Drama']",5.3,3
18777,Slow Burn,"['Mystery', 'Crime', 'Drama', 'Thriller']",5.5,16
2110,Wasabi,"['Drama', 'Action', 'Comedy']",6.2,283
9035,Slither,"['Comedy', 'Horror', 'ScienceFiction']",6.3,317
90,Beverly Hills Cop,"['Action', 'Comedy', 'Crime']",6.8,961
771,Home Alone,"['Comedy', 'Family']",7.1,2414
12154,Three Men and a Baby,"['Family', 'Comedy', 'Drama']",5.8,253
9576,Tootsie,"['Comedy', 'Romance']",6.9,421
744,Top Gun,"['Action', 'Romance', 'War']",6.7,1698
146,"Crouching Tiger, Hidden Dragon","['Adventure', 'Drama', 'Action', 'Romance']",7.2,927
14,American Beauty,['Drama'],7.9,3313
45269,The King's Speech,"['Drama', 'History']",7.6,2752
9493,Twins,['Comedy'],5.7,559
22556,The Yellow Handkerchief,"['Drama', 'Romance']",6.4,52
873,The Color Purple,['Drama'],7.7,338
33196,Tidal Wave,"['Action', 'Adventure', 'Drama', 'Thriller']",6.5,48
205596,The Imitation Game,"['History', 'Drama', 'Thriller', 'War']",8,5723
10765,Private Benjamin,['Comedy'],6,102
16769,Coal Miner's Daughter,"['Drama', 'Music']",7.2,67
33217,Diary of a Wimpy Kid,"['Comedy', 'Family']",5.9,355
132232,Mama,['Horror'],6,1401
11153,National Lampoon's Vacation,"['Comedy', 'Adventure', 'Romance']",7.1,410
208134,Bad Grandpa,['Comedy'],6,680
1165,The Queen,['Drama'],6.8,338
4011,Beetlejuice,"['Fantasy', 'Comedy']",7.1,1444
17202,Why Did I Get Married?,"['Comedy', 'Drama']",6.1,33
9587,Little Women,"['Drama', 'Romance']",7,215
65086,The Woman in Black,"['Drama', 'Horror', 'Thriller']",6.1,1206
10053,When a Stranger Calls,"['Horror', 'Thriller']",5.4,268
11870,Big Fat Liar,"['Comedy', 'Family']",5.6,197
11778,The Deer Hunter,"['Drama', 'War']",7.8,921
586,Wag the Dog,"['Comedy', 'Drama']",6.7,270
18736,The Lizzie McGuire Movie,"['Family', 'Comedy']",5.7,280
134411,Snitch,"['Thriller', 'Drama']",5.8,1138
287903,Krampus,"['Horror', 'Comedy', 'Fantasy']",5.9,584
9276,The Faculty,"['Horror', 'Mystery', 'ScienceFiction']",6.2,492
15765,What's Love Got to Do with It,"['Drama', 'Music']",6.9,72
2142,Cop Land,"['Action', 'Crime', 'Drama']",6.6,382
11397,Not Another Teen Movie,['Comedy'],5.5,431
77016,End of Watch,"['Crime', 'Drama', 'Thriller']",7.2,1170
11478,The Skulls,"['Crime', 'Drama', 'Thriller']",5.8,156
266856,The Theory of Everything,"['Drama', 'Romance']",7.8,3311
13411,Malibu's Most Wanted,"['Comedy', 'Crime']",4.7,77
10564,Where the Heart Is,"['Comedy', 'Drama', 'Romance']",6.9,155
947,Lawrence of Arabia,"['Adventure', 'Drama', 'History', 'War']",7.8,851
24150,Halloween II,['Horror'],5.1,267
228970,Wild,['Drama'],7,951
18405,The Last House on the Left,"['Crime', 'Thriller', 'Horror', 'Drama']",6.2,440
6961,The Wedding Date,"['Comedy', 'Romance']",6.2,230
11442,Halloween: Resurrection,"['Horror', 'Thriller']",4.5,228
2493,The Princess Bride,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",7.6,1486
14047,The Great Debaters,['Drama'],6.9,151
64690,Drive,"['Drama', 'Action', 'Thriller', 'Crime']",7.4,3725
11132,Confessions of a Teenage Drama Queen,['Comedy'],5.1,221
17127,The Object of My Affection,"['Comedy', 'Drama', 'Romance']",5.6,72
1562,28 Weeks Later,"['Horror', 'Thriller', 'ScienceFiction']",6.5,1197
232679,When the Game Stands Tall,['Drama'],6.3,130
17880,Because of Winn-Dixie,"['Comedy', 'Drama', 'Family']",6.1,61
14736,Love & Basketball,"['Action', 'Comedy', 'Drama', 'Romance']",7.4,88
9434,Grosse Pointe Blank,"['Action', 'Comedy', 'Thriller', 'Romance']",6.9,275
23706,All About Steve,['Comedy'],4.7,295
11531,Book of Shadows: Blair Witch 2,"['Mystery', 'Thriller', 'Horror']",4.3,212
9100,The Craft,"['Drama', 'Fantasy', 'Horror', 'Thriller']",6.3,380
116,Match Point,"['Drama', 'Thriller', 'Crime', 'Romance']",7.3,1105
38843,Ramona and Beezus,"['Comedy', 'Family']",6.1,245
1245,The Remains of the Day,"['Drama', 'Romance']",7.5,202
4995,Boogie Nights,['Drama'],7.5,796
10413,Nowhere to Run,"['Action', 'Adventure', 'Drama', 'Thriller']",5.5,119
14012,Flicka,['Drama'],6.1,52
9793,The Hills Have Eyes 2,"['Horror', 'Thriller']",5.2,351
12212,Urban Legends: Final Cut,['Horror'],4.4,100
13768,Tuck Everlasting,"['Fantasy', 'Drama', 'ScienceFiction', 'Romance', 'Family']",6.4,128
8975,The Marine,"['Action', 'Adventure', 'Drama', 'Thriller']",5,163
342521,Keanu,"['Action', 'Comedy']",6,421
45272,Country Strong,"['Drama', 'Romance']",5.9,80
9424,Disturbing Behavior,"['Mystery', 'Horror', 'ScienceFiction']",5.5,104
97367,The Place Beyond the Pines,"['Drama', 'Crime']",6.8,1653
254904,The November Man,"['Crime', 'Action', 'Thriller']",6,639
18681,Eye of the Beholder,"['Drama', 'Mystery', 'Thriller']",5.3,42
12162,The Hurt Locker,"['Drama', 'Thriller', 'War']",7.2,1840
11495,Firestarter,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller']",5.9,173
64689,Killing Them Softly,"['Crime', 'Thriller']",5.8,742
157849,A Most Wanted Man,['Thriller'],6.5,541
13166,Freddy Got Fingered,['Comedy'],4.6,115
15511,VeggieTales: The Pirates Who Don't Do Anything,"['Adventure', 'Animation', 'Comedy', 'ScienceFiction', 'Family']",5.9,25
37003,U2 3D,"['Music', 'Documentary']",6.7,10
12211,Highlander: Endgame,"['Action', 'Fantasy', 'ScienceFiction']",4.4,104
13816,Idlewild,"['Crime', 'Drama', 'Music']",5.1,17
51828,One Day,"['Drama', 'Romance']",7,978
22798,Whip It,['Drama'],6.7,357
7501,Knockaround Guys,"['Crime', 'Thriller']",5.9,97
10743,Confidence,"['Action', 'Comedy', 'Thriller', 'Crime']",6.4,126
37718,The Muse,"['Fantasy', 'Comedy']",5.3,31
15237,De-Lovely,"['Drama', 'Music']",6.3,32
9686,New York Stories,"['Comedy', 'Drama', 'Romance']",6.2,64
17644,Barney's Great Adventure,['Family'],2.9,8
97430,The Man with the Iron Fists,['Action'],5.2,358
12257,Home Fries,"['Drama', 'Comedy', 'Romance']",4.8,32
13539,Here On Earth,['Romance'],5.4,48
68,Brazil,"['Comedy', 'ScienceFiction']",7.5,861
14024,Raise Your Voice,"['Music', 'Drama', 'Romance']",6,211
115,The Big Lebowski,"['Comedy', 'Crime']",7.8,2926
7874,Black Snake Moan,['Drama'],6.6,243
4911,Dark Blue,"['Action', 'Crime', 'Drama', 'Thriller']",6.5,85
1988,A Mighty Heart,"['Drama', 'Thriller']",6.7,95
16222,Whatever It Takes,"['Drama', 'Comedy', 'Romance']",5,37
9557,Boat Trip,['Comedy'],4.7,146
9026,The Importance of Being Earnest,"['Comedy', 'Drama', 'History', 'Romance']",6.7,127
57943,The Love Letter,"['Comedy', 'Drama', 'Fantasy', 'Romance']",4.7,3
18276,Hoot,"['Drama', 'Family']",5.5,44
8321,In Bruges,"['Comedy', 'Drama', 'Crime']",7.4,1388
72359,Peeples,['Comedy'],5.6,26
10186,The Rocker,"['Comedy', 'Music']",5.6,156
25704,Post Grad,['Comedy'],5,100
133694,Promised Land,['Drama'],6,243
19265,Whatever Works,"['Comedy', 'Romance']",6.8,350
36047,The In Crowd,['Thriller'],4.7,15
8053,The Three Burials of Melquiades Estrada,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']",7,177
2290,Jakob the Liar,"['Comedy', 'Drama', 'History']",6,90
5236,Kiss Kiss Bang Bang,"['Action', 'Comedy', 'Crime', 'Mystery']",7.2,886
6552,Idle Hands,"['Thriller', 'Comedy', 'Horror']",6.1,182
1018,Mulholland Drive,"['Thriller', 'Drama', 'Mystery']",7.6,1477
10075,Blood and Chocolate,"['Drama', 'Fantasy', 'Horror', 'Romance']",5.4,87
38031,You Will Meet a Tall Dark Stranger,"['Comedy', 'Drama', 'Romance']",5.8,251
42188,Never Let Me Go,"['Drama', 'Romance', 'ScienceFiction']",6.8,737
112430,The Company,['Drama'],7,12
6687,Transsiberian,"['Thriller', 'Crime', 'Mystery']",6.5,195
13853,The Clan of the Cave Bear,"['Adventure', 'Drama']",4.8,27
31306,Crazy in Alabama,"['Comedy', 'Drama']",6.5,12
8461,Funny Games,"['Horror', 'Thriller', 'Crime']",6.3,545
331592,Listening,"['Drama', 'Thriller', 'ScienceFiction']",5.5,31
47692,Felicia's Journey,['Drama'],6.6,23
